
1649870011104,2.46091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1649870011147,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1649870011154,1,2.7305,3.3789,8.6484,0.0000,0.0000,0.0000,0.0000
1649870011161,1,2.6914,3.3789,8.5742,0.0000,0.0000,0.0000,0.0000
1649870011168,1,2.6914,3.3438,8.6094,0.0000,0.0000,0.0000,0.0000
1649870011175,1,2.7305,3.4180,8.6484,0.0000,0.0000,0.0000,0.0000
1649870011182,1,2.7305,3.3789,8.6094,0.0000,0.0000,0.0000,0.0000
1649870011189,1,2.7305,3.3789,8.6094,0.0000,0.0000,0.0000,0.0000
1649870011195,1,2.7305,3.3789,8.6094,0.0000,0.0000,0.0000,0.0000
1649870011202,1,2.7305,3.3789,8.6094,0.0000,0.0000,0.0000,0.0000
1649870011210,1,2.7305,3.3789,8.6094,0.9724,0.1761,-0.1503,-0.0272
1649870011217,1,2.7305,3.3789,8.6094,0.9724,0.1762,-0.1506,-0.0272
1649870011224,1,2.7656,3.4570,8.6484,0.9724,0.1762,-0.1506,-0.0272
1649870011231,1,2.7656,3.4570,8.6484,0.9724,0.1763,-0.1509,-0.0272
1649870011240,1,2.7656,3.3789,8.6484,0.9724,0.1763,-0.1509,-0.0272
1649870011250,1,2.7656,3.3789,8.5742,0.9724,0.1763,-0.1509,-0.0272
1649870011256,1,2.7305,3.3789,8.5742,0.9724,0.1763,-0.1509,-0.0272
1649870011260,1,2.7305,3.3789,8.5742,0.9722,0.1765,-0.1517,-0.0272
1649870011268,1,2.7305,3.3789,8.5742,0.9721,0.1766,-0.1519,-0.0273
1649870011275,1,2.8047,3.3789,8.6094,0.9721,0.1766,-0.1519,-0.0273
1649870011282,1,2.8047,3.3789,8.6094,0.9720,0.1768,-0.1521,-0.0273
1649870011289,1,2.8047,3.3789,8.6094,0.9720,0.1770,-0.1523,-0.0273
1649870011297,1,2.8047,3.3789,8.6094,0.9719,0.1772,-0.1525,-0.0274
1649870011303,1,2.8438,3.4570,8.6094,0.9719,0.1772,-0.1525,-0.0274
1649870011310,1,2.8438,3.4570,8.6094,0.9719,0.1774,-0.1526,-0.0275
1649870011318,1,2.8047,3.4180,8.5352,0.9719,0.1774,-0.1526,-0.0275
1649870011325,1,2.8047,3.4570,8.5742,0.9719,0.1774,-0.1526,-0.0275
1649870011333,1,2.8047,3.4570,8.5742,0.9717,0.1778,-0.1526,-0.0275
1649870011339,1,2.8047,3.4570,8.5742,0.9717,0.1780,-0.1526,-0.0276
1649870011347,1,2.8047,3.4570,8.6094,0.9717,0.1780,-0.1526,-0.0276
1649870011354,1,2.8047,3.4570,8.6484,0.9717,0.1780,-0.1526,-0.0276
1649870011361,1,2.8047,3.4570,8.6484,0.9716,0.1785,-0.1526,-0.0278
1649870011369,1,2.8047,3.4570,8.6484,0.9716,0.1787,-0.1525,-0.0278
1649870011375,1,2.8047,3.4570,8.6484,0.9716,0.1789,-0.1525,-0.0279
1649870011382,1,2.7656,3.4180,8.5742,0.9716,0.1789,-0.1525,-0.0279
1649870011391,1,2.8047,3.4570,8.5742,0.9716,0.1789,-0.1525,-0.0279
1649870011397,1,2.8047,3.4570,8.6094,0.9716,0.1789,-0.1525,-0.0279
1649870011404,1,2.8438,3.4570,8.5742,0.9716,0.1789,-0.1525,-0.0279
1649870011411,1,2.8438,3.4570,8.5742,0.9715,0.1796,-0.1522,-0.0281
1649870011419,1,2.8438,3.4570,8.5742,0.9714,0.1799,-0.1520,-0.0281
1649870011425,1,2.8047,3.4961,8.6094,0.9714,0.1799,-0.1520,-0.0281
1649870011433,1,2.7656,3.5352,8.6094,0.9714,0.1799,-0.1520,-0.0281
1649870011441,1,2.7656,3.5352,8.6094,0.9714,0.1804,-0.1517,-0.0282
1649870011448,1,2.7656,3.5352,8.6094,0.9714,0.1807,-0.1516,-0.0282
1649870011454,1,2.7656,3.5352,8.6094,0.9713,0.1810,-0.1514,-0.0283
1649870011462,1,2.7656,3.5352,8.5742,0.9713,0.1810,-0.1514,-0.0283
1649870011469,1,2.7656,3.5703,8.5742,0.9713,0.1810,-0.1514,-0.0283
1649870011476,1,2.7305,3.5352,8.5352,0.9713,0.1810,-0.1514,-0.0283
